SubjectID	c_hap_f1.RT	c_hap_f2.RT	c_hap_f3.RT	c_hap_f4.RT	c_hap_f5.RT	c_hap_m1.RT	c_hap_m2.RT	c_hap_m3.RT	c_hap_m4.RT	c_hap_m5.RT	c_sad_f1.RT	c_sad_f2.RT	c_sad_f3.RT	c_sad_f4.RT	c_sad_f5.RT	c_sad_m1.RT	c_sad_m2.RT	c_sad_m3.RT	c_sad_m4.RT	c_sad_m5.RT	i_hap_f1.RT	i_hap_f2.RT	i_hap_f3.RT	i_hap_f4.RT	i_hap_f5.RT	i_hap_m1.RT	i_hap_m2.RT	i_hap_m3.RT	i_hap_m4.RT	i_hap_m5.RT	i_sad_f1.RT	i_sad_f2.RT	i_sad_f3.RT	i_sad_f4.RT	i_sad_f5.RT	i_sad_m1.RT	i_sad_m2.RT	i_sad_m3.RT	i_sad_m4.RT	i_sad_m5.RT	c_hap_f1.ACC	c_hap_f2.ACC	c_hap_f3.ACC	c_hap_f4.ACC	c_hap_f5.ACC	c_hap_m1.ACC	c_hap_m2.ACC	c_hap_m3.ACC	c_hap_m4.ACC	c_hap_m5.ACC	c_sad_f1.ACC	c_sad_f2.ACC	c_sad_f3.ACC	c_sad_f4.ACC	c_sad_f5.ACC	c_sad_m1.ACC	c_sad_m2.ACC	c_sad_m3.ACC	c_sad_m4.ACC	c_sad_m5.ACC	i_hap_f1.ACC	i_hap_f2.ACC	i_hap_f3.ACC	i_hap_f4.ACC	i_hap_f5.ACC	i_hap_m1.ACC	i_hap_m2.ACC	i_hap_m3.ACC	i_hap_m4.ACC	i_hap_m5.ACC	i_sad_f1.ACC	i_sad_f2.ACC	i_sad_f3.ACC	i_sad_f4.ACC	i_sad_f5.ACC	i_sad_m1.ACC	i_sad_m2.ACC	i_sad_m3.ACC	i_sad_m4.ACC	i_sad_m5.ACC	c_hap_f1.nTrial	c_hap_f2.nTrial	c_hap_f3.nTrial	c_hap_f4.nTrial	c_hap_f5.nTrial	c_hap_m1.nTrial	c_hap_m2.nTrial	c_hap_m3.nTrial	c_hap_m4.nTrial	c_hap_m5.nTrial	c_sad_f1.nTrial	c_sad_f2.nTrial	c_sad_f3.nTrial	c_sad_f4.nTrial	c_sad_f5.nTrial	c_sad_m1.nTrial	c_sad_m2.nTrial	c_sad_m3.nTrial	c_sad_m4.nTrial	c_sad_m5.nTrial	i_hap_f1.nTrial	i_hap_f2.nTrial	i_hap_f3.nTrial	i_hap_f4.nTrial	i_hap_f5.nTrial	i_hap_m1.nTrial	i_hap_m2.nTrial	i_hap_m3.nTrial	i_hap_m4.nTrial	i_hap_m5.nTrial	i_sad_f1.nTrial	i_sad_f2.nTrial	i_sad_f3.nTrial	i_sad_f4.nTrial	i_sad_f5.nTrial	i_sad_m1.nTrial	i_sad_m2.nTrial	i_sad_m3.nTrial	i_sad_m4.nTrial	i_sad_m5.nTrial	
12587	731	631.67	669	544	537	523	713	598	617	617	831.67	619.33	529.33	748	546	606	608.67	660.67	591.33	587.67	612.67	548	654.67	587.33	625	511.33	587.67	763	601.5	678.67	700	738	585.33	838	744.67	694	630.33	624.67	635	575	1	1	0.66667	0.66667	1	0.66667	1	1	1	0.66667	1	1	1	0.33333	0.33333	0.66667	1	1	1	1	1	1	0.75	1	0.66667	1	1	0.66667	0.66667	1	0.66667	0.66667	1	0.33333	1	1	1	1	1	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
12589	582	694.67	686	583.67	652	497	490	556.67	592.5	669.5	622.33	554.33	571	595.67	635.33	523	622.33	605.33	583.33	554	698.5	656.33	681.67	655.33	568.5	531.67	647	683.67	632	496	738.5	707	580	464	559.33	727.5	625.5	673.33	594.67	633	1	1	0.33333	1	1	0.66667	0.66667	1	0.66667	0.66667	1	1	1	1	1	0.33333	1	1	1	1	0.66667	1	0.75	1	0.66667	1	1	1	1	0.66667	0.66667	1	1	0.66667	1	0.66667	0.66667	1	1	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
12590	623.67	565	603	498.67	570.33	622.5	673.5	716	478	588	509	691	686.33	502.67	554.33	614.67	516.33	496.67	618.33	604.33	571	482.5	591.67	583	529.5	569	701	494	480	494	NaN	586.5	708.33	574	580	567	636	589	648.67	536.67	1	0.66667	0.33333	1	1	0.66667	0.66667	1	0.66667	0.33333	1	0.33333	1	1	1	1	1	1	1	1	0.33333	0.66667	0.75	0.66667	0.66667	1	0.66667	0.66667	1	0.66667	0	0.66667	1	0.66667	1	0.66667	1	1	1	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
12591	547.33	540	489	487	489.67	539	547	570.33	538	445.5	556.33	546.67	484.33	509	536.67	555	524	533.67	565.33	531	608	622.5	583.5	486.5	506	468.67	541.33	511	554	556	504.67	463	490.33	474	530.67	510	583	564	539	548	1	1	0.66667	1	1	1	0.66667	1	1	0.66667	1	1	1	1	1	1	0.66667	1	1	0.66667	0.33333	0.66667	1	0.66667	0.66667	1	1	1	1	1	1	1	1	0.66667	1	0.66667	1	1	1	0.66667	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
12595	594	638.67	578.5	512.33	557.33	563	733	596.33	485	480.5	503	526	605.33	676.5	747	606	522.33	553.67	643.67	539.5	522.5	602	646.75	649.33	487	654	693	598.5	684	636	654	528	567.67	605	618	587	617.33	674.5	492	548.67	1	1	0.66667	1	1	1	0.33333	1	1	0.66667	1	1	1	0.66667	0.66667	0.66667	1	1	1	0.66667	0.66667	1	1	1	0.66667	0.66667	0.33333	0.66667	0.33333	0.33333	1	1	1	0.33333	0.33333	1	1	0.66667	1	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
12597	499.33	578	511.5	378.33	453.67	430	434	360	439	380.5	477.67	465	535.33	446.67	467.67	479	493.33	535.33	478.33	490.33	490	444	417.5	464.33	357.5	445	437.67	437.33	413.33	351	495.5	493.67	506.33	525.67	507.5	483.5	483.67	496.5	510.5	532	1	0.66667	0.66667	1	1	0.66667	0.66667	1	1	0.66667	1	1	1	1	1	0.66667	1	1	1	1	0.33333	1	1	1	0.66667	1	1	1	1	0.66667	0.66667	1	1	1	0.66667	0.66667	1	0.66667	0.66667	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
12598	350.33	421.33	372.5	419	349.67	346.67	353.67	314	362.33	298	399.33	401	404.33	423	439	387	450	403	413.67	394	392.33	368.33	354.67	363	291	379	318.5	369.67	302.33	285	480.67	415	425.33	442.67	369.5	403.67	407.33	430.33	395.5	443.5	1	1	0.66667	1	1	1	1	1	1	0.66667	1	1	1	1	1	1	1	1	1	1	1	1	0.75	1	0.66667	0.66667	0.66667	1	1	0.66667	1	0.66667	1	1	0.66667	1	1	1	0.66667	0.66667	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
12599	454.67	447.33	341	411.67	381.67	439	501.67	499	356.67	333.5	537	509	481.67	512.5	398.5	595	533.33	476	501.33	474.67	466	437	401	357	400.5	424.67	429.67	366.33	379.33	434	537.67	507	510.67	463.33	523.33	523.5	537.5	547.67	471.33	510	1	1	0.33333	1	1	0.66667	1	1	1	0.66667	1	0.66667	1	0.66667	0.66667	0.33333	1	1	1	1	0.66667	0.33333	0.75	1	0.66667	1	1	1	1	0.66667	1	0.66667	1	1	1	0.66667	0.66667	1	1	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
12601	451	560.67	415	547.33	502.67	524.67	580	485.33	553.33	523.5	597.67	459.67	530.67	492	528	531	445.67	520.5	586.33	510.33	577.33	523	534	518	610	566.67	507.5	529	534	467	502.33	552	541.67	547	565	596.33	493.33	543	582	519	1	1	0.66667	1	1	1	1	1	1	0.66667	1	1	1	1	0.66667	0.66667	1	0.66667	1	1	1	1	1	1	0.66667	1	0.66667	1	1	1	1	1	1	1	1	1	1	1	1	0.66667	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
12602	543	493.33	491	490	463	545.33	482	470	524	600.5	542.33	505	504.33	595	500	574.33	515.67	507	519	499	518.67	544	559.25	523	521	564	544.5	568.67	531.67	490.5	696	548.67	451	527.5	517.5	581.5	502.33	555	557.33	530	1	1	0.66667	1	1	1	1	0.66667	1	0.66667	1	1	1	0.66667	1	1	1	1	1	1	1	1	1	1	0.66667	1	0.66667	1	1	0.66667	0.33333	1	1	0.66667	0.66667	0.66667	1	1	1	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
12603	583	474	518.5	528.33	539	492.5	422.67	513	524.33	512	555.33	532.5	467.33	633.5	524.5	560	595.33	445	471	411	535.5	550	453.67	511	571.33	388	560	421	452.5	577	512.33	565	578	563	546.33	609	513.33	556.5	587	468.67	1	0.33333	0.66667	1	1	0.66667	1	0.66667	1	0.66667	1	0.66667	1	0.66667	0.66667	0.66667	1	1	0.66667	1	0.66667	0.66667	0.75	1	1	0.33333	0.33333	0.66667	0.66667	0.66667	1	0.66667	0.66667	1	1	1	1	0.66667	1	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
12604	437.67	498.67	483	454	452	335.5	553	387	511.33	534	461.33	422	496	428.33	515.33	509.5	462.33	431.33	492.67	415.67	486.33	352	417.25	432.67	428	496.33	509.67	321	447.33	450.5	526	462.33	452.33	490.33	437	476	488.33	495	465.67	461.33	1	1	0.66667	1	1	0.66667	0.66667	1	1	0.66667	1	0.66667	1	1	1	0.66667	1	1	1	1	1	0.66667	1	1	0.66667	1	1	0.66667	1	0.66667	0.66667	1	1	1	1	1	1	1	1	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
12605	436.33	567.67	463	482.67	461	485.33	484.33	556	534	640.5	501	474	445	622.67	520	562	653.67	565	521.5	473.33	435	543	551.75	517	485.5	560	477.33	498	542	456.5	600	497	565.33	467	492	606	516.5	562.33	498	498.33	1	1	0.66667	1	1	1	1	1	1	0.66667	1	1	1	1	1	1	1	1	0.66667	1	0.66667	0.33333	1	1	0.66667	1	1	1	1	0.66667	0.66667	1	1	0.66667	1	0.66667	0.66667	1	1	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
12607	575	532.67	552	499.67	505	490.5	543.33	462	568	591	565.33	489.33	478.33	585	646.33	493	490.67	543.33	527	536.33	497.67	424	465.67	557.33	474.5	499	574	611	479.5	450.67	588	566.67	565.33	425.5	602.5	515	531	652.33	555.67	486	0.66667	1	0.33333	1	1	0.66667	1	0.33333	0.66667	0.66667	1	1	1	0.66667	1	0.33333	1	1	0.66667	1	1	0.66667	0.75	1	0.66667	1	0.66667	0.66667	0.66667	1	1	1	1	0.66667	0.66667	0.33333	1	1	1	0.66667	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
12608	481.67	543.5	655.5	520.33	662.67	667.5	594	567	600.67	633.5	757	586.67	453	593	541	555.67	496	550	537.33	583.67	687.33	701	581	714	587	711	734	488	586	710.33	557	694.67	592	797	650	605.67	632.33	582.5	588.67	575.5	1	0.66667	0.66667	1	1	0.66667	0.66667	1	1	0.66667	1	1	1	0.33333	0.33333	1	1	1	1	1	1	0.66667	0.5	1	0.66667	1	0.66667	0.33333	0.66667	1	0.33333	1	0.66667	0.33333	1	1	1	0.66667	1	0.66667	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
12609	643	746.5	520	543.67	537.67	724.5	666.5	707.5	590.67	NaN	623.5	745.5	595.33	699	809	523	611.67	693	581.67	578	655.67	619.33	685	744.67	619.5	628	713	706.67	NaN	565	638.33	673	598.33	498	723	588	631.33	635.5	715	667	1	0.66667	0.66667	1	1	0.66667	0.66667	0.66667	1	0	0.66667	0.66667	1	0.66667	0.33333	1	1	1	1	1	1	1	0.75	1	0.66667	0.66667	0.33333	1	0	0.33333	1	0.66667	1	0.33333	1	0.66667	1	0.66667	1	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
